2015/09/16,2998.04,3182.93,2983.54,3152.26,277524524,281992265728.00
2015/09/17,3131.98,3204.70,3085.31,3086.06,317602892,337393287168.00
2015/09/18,3100.28,3122.05,3070.34,3097.92,209175398,218442432512.00
2015/09/21,3072.09,3159.88,3060.86,3156.54,239897354,259796680704.00
2015/09/22,3161.32,3213.48,3152.48,3185.62,274786154,305071325184.00
2015/09/23,3137.72,3164.04,3104.74,3115.89,236322670,257560035328.00
2015/09/24,3126.49,3151.16,3109.69,3142.69,212887723,231369048064.00
2015/09/25,3130.85,3149.95,3063.00,3092.35,236263871,248971116544.00
2015/09/28,3085.57,3103.07,3042.31,3100.76,156727530,166422396928.00
2015/09/29,3055.22,3068.30,3021.16,3038.14,163222673,169686597632.00
2015/09/30,3052.84,3073.30,3039.74,3052.78,146642449,156569190400.00
2015/10/08,3156.07,3172.28,3133.13,3143.36,234276050,258830336000.00
2015/10/09,3146.64,3192.72,3137.79,3183.15,234851445,256379109376.00
2015/10/12,3193.54,3318.71,3188.41,3287.66,386294715,435541016576.00
2015/10/13,3262.16,3298.63,3253.25,3293.23,297153133,334806089728.00
2015/10/14,3280.02,3307.32,3256.25,3262.44,295077739,330277519360.00
2015/10/15,3255.03,3338.30,3254.39,3338.07,316283851,362565566464.00
2015/10/16,3358.30,3393.02,3334.85,3391.35,395460575,459447828480.00
2015/10/19,3401.63,3423.40,3355.57,3386.70,378112183,453303631872.00
2015/10/20,3377.55,3425.52,3357.86,3425.33,318973758,383582502912.00
2015/10/21,3428.56,3447.26,3265.44,3320.68,458455428,518509232128.00
2015/10/22,3292.29,3373.78,3282.99,3368.74,323739341,375452008448.00
2015/10/23,3377.55,3422.02,3360.22,3412.43,347372854,425263071232.00
2015/10/26,3448.65,3457.52,3402.00,3429.58,365560853,453942509568.00
2015/10/27,3409.14,3441.57,3332.62,3434.34,328172768,408887230464.00
2015/10/28,3417.01,3439.76,3367.23,3375.20,293523284,361656188928.00
2015/10/29,3387.77,3411.71,3362.51,3387.32,235676026,294508429312.00
2015/10/30,3380.28,3417.20,3346.59,3382.56,243595118,307266781184.00
2015/11/02,3337.58,3391.06,3322.31,3325.08,230951129,286019321856.00
2015/11/03,3330.32,3346.27,3302.18,3316.70,192897428,244360560640.00
2015/11/04,3325.62,3459.65,3325.62,3459.64,339078730,426104389632.00
2015/11/05,3459.22,3585.66,3455.53,3522.82,553254947,678674628608.00
2015/11/06,3514.44,3596.38,3508.83,3590.03,429167033,543282200576.00
2015/11/09,3588.50,3673.76,3588.50,3646.88,503016682,636184035328.00
2015/11/10,3617.40,3669.53,3607.89,3640.49,429746576,560055123968.00
2015/11/11,3635.00,3654.88,3605.62,3650.25,360972651,467822215168.00
2015/11/12,3656.82,3659.31,3603.23,3632.90,361717600,482832613376.00
2015/11/13,3600.76,3632.56,3564.81,3580.84,345870933,468668645376.00
2015/11/16,3522.46,3607.61,3519.42,3606.96,276187057,369421844480.00
2015/11/17,3629.98,3678.27,3598.07,3604.80,383575468,521520349184.00
2015/11/18,3605.06,3617.07,3558.70,3568.47,297580734,392338767872.00
2015/11/19,3573.78,3618.21,3561.04,3617.06,247915576,328442609664.00
2015/11/20,3620.79,3640.53,3607.92,3630.50,310801972,413910892544.00
2015/11/23,3630.87,3654.75,3598.87,3610.31,315997474,414148231168.00
2015/11/24,3602.89,3616.48,3563.10,3616.11,248810524,327758512128.00
